imagename box_x1 box_y1 box_x2 box_y2
004852 94 23 489 375
004857 81 1 197 166
004859 60 209 103 248
004868 240 1 331 183
004872 267 91 294 118
004872 254 129 309 213
004872 262 112 283 141
004872 275 158 292 206
004879 301 170 328 187
004879 378 98 421 123
004879 273 137 302 160
004879 478 53 500 66
004879 121 99 153 134
004882 214 143 244 165
004882 179 128 288 211
004886 366 30 471 121
004897 236 206 296 249
004898 172 17 215 53
004902 298 126 359 205
004913 34 73 83 144
004916 111 1 437 208
004928 150 18 308 148
004931 271 183 300 222
004931 261 226 301 285
004931 370 177 447 282
004935 120 64 173 112
004935 136 85 165 127
004935 109 85 166 164
004939 210 52 281 125
004943 147 141 211 218
004946 149 60 220 134
004950 161 24 207 51
004953 14 170 82 217
004954 88 1 345 167
004968 186 195 253 310
004976 138 97 234 194
004977 460 211 476 228
004977 274 90 373 199
004977 359 1 475 146
004977 1 151 500 375
004977 295 134 323 160
004977 12 215 259 327
004977 233 112 326 244
004985 277 115 314 153
004985 193 23 288 159
004985 212 101 271 159
004985 273 128 301 174
004987 77 184 220 262
004990 357 80 452 149
004990 295 245 343 278
004990 272 98 446 271
004990 340 86 362 128
004990 122 60 268 241
004990 317 1 500 375
004994 214 155 279 211
004995 169 154 230 206
004995 110 241 138 279
005014 190 1 339 200
005024 19 58 192 303
005027 235 53 295 89
005029 307 96 320 104
005029 301 99 352 118
005029 441 146 500 168
005036 314 82 500 334
005036 237 106 346 158
005037 37 104 320 191
005037 67 212 332 299
005037 1 8 333 500
005039 416 132 481 197
005042 251 181 288 214
005042 48 113 92 135
005042 185 104 226 124
005042 5 189 53 231
005045 193 130 275 297
005052 195 94 325 271
005054 49 128 148 182
005057 236 23 289 93
005061 43 71 165 160
005063 26 337 100 407
005063 120 339 195 431
005064 227 124 307 198
005064 279 165 328 197
005064 238 108 341 155
005081 122 77 184 111
005081 227 49 280 88
005081 172 42 261 98
005086 289 43 418 135
005086 254 244 308 301
005086 1 109 500 375
005086 279 14 296 52
005090 80 178 175 219
005090 428 171 467 192
005090 88 193 125 199
005090 191 179 242 204
005093 232 350 248 377
005093 264 91 321 145
005093 178 329 198 351
005097 50 1 175 26
005102 1 224 50 270
005102 314 216 394 240
005102 32 176 111 196
005102 107 186 157 198
005102 159 176 261 204
005102 305 236 348 264
005102 272 173 407 233
005102 251 201 270 221
005107 117 92 216 245
005107 121 205 195 245
005107 181 294 206 312
005107 194 221 218 262
005107 228 138 298 288
005107 174 7 226 99
005107 228 138 280 169
005107 212 292 263 321
005107 268 135 360 195
005111 1 1 156 363
005114 337 55 368 83
005116 340 67 454 136
005116 265 39 400 114
005116 355 225 386 247
005116 388 68 426 113
005116 76 300 105 312
005122 63 185 107 212
005122 132 119 187 153
005124 60 1 172 209
005129 209 158 322 242
005134 226 144 253 170
005134 161 113 224 144
005134 280 134 348 216
005134 454 137 500 167
005144 114 1 332 290
005146 254 36 342 91
005156 156 53 225 114
005159 340 29 379 47
005159 292 201 312 226
005159 313 174 346 244
005159 387 21 408 37
005159 444 1 464 32
005159 418 24 441 38
005159 243 163 373 247
005159 385 53 415 75
005159 1 190 42 235
005159 472 33 500 46
005159 39 186 88 231
005159 410 204 500 257
005159 425 52 447 78
005159 475 61 494 76
005159 436 144 444 162
005159 417 1 431 16
005160 325 1 363 123
005160 170 350 201 375
005160 150 139 213 206
005160 376 135 395 147
005160 337 307 374 333
005160 374 112 411 140
005160 314 63 349 98
005161 51 115 126 196
005161 44 50 184 170
005161 279 176 323 246
005173 74 1 144 65
005173 416 80 500 148
005173 447 157 499 185
005173 269 1 365 139
005173 401 125 499 189
005176 66 71 198 157
005189 76 1 488 274
005190 181 27 370 192
005195 429 113 483 193
005208 158 170 214 223
005219 320 125 351 169
005220 214 1 402 189
005222 281 75 383 105
005222 191 199 318 239
005222 54 1 95 35
005222 246 111 288 143
005222 189 114 312 191
005222 134 135 304 253
005222 151 222 231 253
005229 141 1 375 316
005230 1 162 43 195
005230 304 120 341 160
005231 1 24 166 147
005236 184 109 239 149
005239 197 135 269 259
005242 364 31 477 122
005245 359 1 488 195
005248 106 215 131 242
005248 366 128 422 183
005248 424 18 452 51
005248 23 282 70 337
005248 127 38 239 124
005248 389 161 428 195
005257 224 88 291 127
005257 284 112 336 155
005257 252 107 288 138
005260 154 73 251 143
005268 338 119 389 176
005268 292 127 396 213
005269 313 158 353 171
005269 374 179 401 219
005273 354 1 377 38
005273 352 18 390 81
005274 177 68 282 135
005278 205 45 238 99
005281 118 172 175 208
005283 52 71 160 183
005297 116 1 309 194
005298 295 84 367 141
005298 64 222 115 257
005298 116 142 148 165
005298 193 168 244 225
005303 5 97 162 280
005304 71 7 263 330
005306 104 104 185 195
005307 1 46 250 152
005307 176 98 230 119
005310 102 1 279 114
005311 254 1 442 129
005315 223 196 265 277
005315 233 186 261 220
005315 228 102 285 205
005326 198 208 233 267
005326 359 204 382 226
005326 83 229 99 235
005326 346 186 400 234
005326 412 183 451 217
005326 390 192 427 230
005326 32 229 80 272
005327 34 205 146 247
005331 152 86 214 129
005331 71 210 121 271
005331 69 62 271 138
005336 121 320 169 350
005336 120 334 138 366
005336 65 307 179 388
005343 244 97 363 225
005344 198 260 226 307
005344 98 254 176 349
005344 114 89 145 118
005344 249 68 297 111
005344 233 128 262 148
005344 90 90 192 206
005344 273 318 327 432
005346 226 70 268 114
005348 172 106 333 309
005351 481 158 500 184
005351 214 155 309 216
005351 176 111 248 178
005351 395 111 500 267
005351 37 179 61 194
005368 131 109 210 182
005368 70 70 210 213
005371 232 16 412 278
005374 217 127 305 201
005374 1 1 397 239
005374 238 272 298 332
005383 202 1 401 289
005384 372 113 428 184
005385 52 1 380 231
005396 305 40 463 239
005398 141 114 212 161
005405 86 183 174 269
005410 323 160 362 213
005410 275 253 304 306
005410 265 302 298 333
005410 288 117 410 221
005413 105 103 171 196
005414 361 59 391 94
005414 230 35 285 101
005417 112 1 336 210
005419 128 68 242 127
005421 174 94 228 177
005424 110 18 158 71
005424 156 183 207 249
005424 128 252 162 282
005429 244 53 276 86
005429 247 28 500 134
005429 207 1 305 106
005429 243 102 271 134
005429 115 1 209 47
005429 235 128 293 183
005430 266 26 306 83
005439 178 50 279 137
005441 254 61 362 146
005448 345 160 413 190
005448 457 170 500 195
005448 241 163 271 186
005448 416 125 443 153
005448 398 171 427 213
005448 192 180 211 203
005448 1 186 39 206
005448 440 141 500 173
005448 305 94 380 132
005450 72 135 209 271
005451 87 364 168 414
005451 197 87 323 163
005451 77 345 245 491
005457 299 143 385 160
005457 438 83 496 84
005457 357 205 377 228
005457 236 188 280 214
005457 278 243 317 253
005457 133 312 160 323
005457 4 171 78 179
005461 90 145 127 183
005467 391 16 500 141
005471 228 37 282 96
005475 330 30 386 92
005478 1 162 97 295
005485 215 250 243 291
005485 237 256 294 322
005485 247 220 295 286
005487 420 328 500 333
005487 184 333 347 333
005487 280 173 329 207
005487 1 175 60 202
005487 37 174 118 205
005487 118 258 172 263
005499 342 7 418 201
005499 269 1 399 99
005507 189 224 226 241
005507 144 192 174 210
005507 213 192 263 224
005507 248 177 309 209
005507 1 206 45 223
005507 256 200 304 225
005508 179 132 235 211
005508 85 301 375 500
005508 93 125 236 328
005509 325 151 442 194
005509 270 75 500 117
005509 183 118 246 141
005509 317 116 479 181
005511 135 112 171 156
005511 110 156 150 253
005511 1 1 318 237
005511 151 105 261 169
005522 90 67 156 131
005526 1 1 178 159
005527 148 54 295 168
005536 238 70 398 157
005541 216 93 261 145
005542 204 120 269 185
005547 153 58 315 135
005547 38 111 77 132
005547 435 208 469 264
005547 416 163 460 213
005547 119 184 178 278
005547 294 46 372 111
005550 220 172 260 223
005550 1 340 21 344
005550 186 166 289 269
005552 219 243 308 298
005552 250 372 291 385
005552 203 199 261 239
005552 19 1 81 83
005552 179 202 303 270
005552 165 137 315 175
005552 1 149 48 189
005552 170 157 240 244
005554 119 80 170 154
005563 269 1 393 126
005573 89 1 249 168
005573 152 89 222 150
005573 251 85 344 257
005574 163 208 260 307
005574 318 276 345 305
005574 241 156 288 190
005574 242 139 276 172
005574 144 172 193 242
005582 1 1 106 91
005583 226 154 281 180
005583 226 160 297 210
005583 117 295 157 305
005585 301 100 371 128
005593 126 109 224 172
005593 144 245 200 277
005593 404 129 417 163
005593 444 87 458 104
005593 176 108 266 151
005593 305 33 354 96
005593 279 31 392 152
005599 91 102 119 125
005600 355 305 380 330
005600 241 304 263 331
005600 436 305 465 326
005600 134 243 172 254
005600 261 307 285 328
005606 165 11 316 192
005608 193 207 229 234
005608 182 193 239 273
005611 212 16 259 65
005613 153 1 220 96
005615 165 126 307 232
005615 311 79 336 100
005615 302 210 331 242
005615 209 206 254 240
005615 186 115 223 137
005615 432 260 457 278
005618 184 342 229 375
005618 143 74 192 167
005618 1 77 16 107
005618 203 89 228 129
005618 191 124 250 178
005618 205 52 276 140
005618 382 174 500 296
005631 270 282 306 319
005631 278 257 356 341
005636 257 258 300 281
005636 188 169 308 245
005639 260 133 365 193
005639 1 149 26 170
005639 33 139 58 153
005639 217 121 302 181
005644 221 1 458 172
005645 327 330 374 375
005645 281 267 319 354
005645 54 70 85 102
005645 333 197 500 324
005645 306 256 366 375
005645 304 270 319 319
005645 376 49 500 127
005645 32 48 111 103
005645 273 334 335 375
005648 24 110 50 156
005648 79 128 130 239
005648 160 317 242 407
005652 214 43 264 141
005653 173 74 271 141
005653 245 100 269 129
005657 153 1 327 207
005658 197 285 294 319
005658 1 172 88 315
005658 286 120 320 145
005658 266 314 299 386
005658 326 286 358 344
005660 327 427 350 435
005660 209 160 358 310
005662 169 105 203 208
005664 203 1 287 123
005669 79 1 159 333
005669 99 272 123 289
005672 82 315 117 404
005672 1 128 43 242
005672 269 109 322 139
005680 66 64 229 151
005680 119 62 185 125
005680 126 115 195 145
005680 88 189 135 213
005680 127 178 149 208
005680 182 76 246 160
005680 229 79 300 150
005680 53 121 155 210
005682 1 1 343 192
005693 20 26 83 128
005695 29 125 188 249
005700 168 143 208 177
005700 256 24 344 52
005700 178 152 218 259
005700 174 213 190 251
005700 161 1 412 51
005700 159 211 190 322
005702 1 124 207 225
005702 131 120 262 242
005704 304 259 375 338
005714 230 146 287 188
005714 294 1 500 301
005714 286 62 351 126
005714 379 94 395 115
005714 335 147 383 178
005714 1 82 77 199
005714 337 50 388 128
005716 40 27 141 138
005719 1 21 103 103
005728 178 58 263 152
005728 82 63 182 149
005728 275 145 329 164
005728 285 148 336 233
005728 197 146 233 197
005729 173 35 217 78
005731 183 96 230 117
005731 383 155 416 204
005732 266 147 314 200
005738 208 65 271 101
005740 190 45 270 172
005741 1 188 47 237
005741 281 274 306 293
005741 9 112 57 175
005741 301 235 325 263
005741 262 150 306 201
005741 17 228 43 254
005747 307 178 334 245
005747 3 1 126 77
005757 129 100 152 127
005757 164 132 211 188
005757 124 78 169 113
005757 109 169 137 197
005757 147 175 174 218
005757 110 138 140 234
005757 53 133 168 221
005761 158 48 299 200
005764 29 18 81 93
005765 37 1 270 184
005768 224 1 500 104
005768 329 57 366 91
005773 119 155 224 289
005780 230 118 278 181
005784 318 24 413 98
005786 213 1 280 85
005788 177 40 260 114
005790 316 1 500 202
005796 117 57 196 162
005799 215 145 331 229
005811 245 117 331 143
005811 77 150 500 375
005814 235 143 313 206
005818 130 119 221 224
005824 188 54 260 128
005824 154 97 208 162
005826 457 91 476 127
005826 27 88 38 103
005826 68 16 118 50
005826 4 198 88 212
005826 82 97 161 200
005829 225 92 282 161
005836 83 1 288 126
005840 325 197 456 358
005845 305 4 371 53
005850 37 174 100 229
005852 144 193 240 274
005856 158 56 208 92
005859 266 350 283 366
005859 1 1 105 153
005863 298 1 423 112
005873 186 1 225 34
005881 242 72 405 280
005884 131 54 158 78
005884 394 85 410 91
005884 1 224 78 238
005884 135 71 156 81
005885 202 63 324 165
005889 1 112 149 259
005903 188 1 500 115
005903 337 166 400 248
005905 228 29 360 117
005906 450 97 497 177
005908 330 107 362 191
005908 100 15 222 193
005908 113 63 192 138
005908 1 1 148 162
005908 158 11 242 123
005910 302 126 458 196
005910 161 272 208 285
005910 126 111 185 140
005910 379 25 417 32
005910 299 261 334 273
005910 242 121 318 160
005910 143 187 204 218
005910 221 83 265 135
005919 1 122 124 224
005923 236 152 293 189
005928 236 78 293 114
005930 77 4 105 38
005938 28 105 119 179
005940 315 156 381 229
005948 287 110 313 140
005951 233 117 448 204
005951 443 184 500 282
005951 208 56 237 62
005951 417 123 464 154
005951 363 1 418 5
005951 323 55 406 93
005951 320 78 398 138
005951 1 22 35 32
005951 269 143 308 172
005956 79 116 171 231
005956 278 114 440 179
005956 195 94 241 120
005956 102 125 172 156
005956 436 107 500 139
005956 408 6 432 32
005956 60 75 140 106
005956 314 126 363 158
005961 1 387 71 473
005961 123 410 159 447
005971 226 1 291 167
005975 287 82 447 104
005975 6 138 44 147
005975 1 177 111 290
005975 355 92 500 184
005975 449 1 500 54
005975 65 175 288 245
005975 403 90 458 149
005975 442 135 500 185
005975 309 245 330 257
005979 39 32 96 59
005984 167 64 236 148
005985 48 1 234 151
005988 39 47 127 89
005988 268 278 290 302
005988 339 1 500 94
005988 49 67 79 89
005988 8 61 143 143
005988 38 88 90 147
005988 311 280 338 297
005988 395 46 434 80
005989 326 155 420 209
005989 87 322 135 348
005989 229 174 285 196
005989 239 96 284 148
005990 430 180 488 250
005991 168 28 207 45
005991 170 28 215 78
005991 1 27 57 140
005991 19 177 104 228
005991 195 186 294 246
005991 123 254 174 313
005991 76 377 283 488
005991 191 160 261 213
005991 120 356 140 364
005992 373 83 424 149
006004 101 112 254 259
006005 221 60 288 118
006011 203 161 260 213
006011 227 185 318 217
006011 269 155 407 242
006011 261 82 311 103
006011 213 125 270 152
006011 171 84 251 124
006011 201 209 290 228
006011 248 136 279 182
006011 209 148 254 166
006011 188 211 215 240
006011 295 196 332 225
006011 303 109 353 148
006028 287 83 313 121
006029 371 143 485 223
006033 1 1 375 256
006038 387 215 437 245
006038 387 181 500 226
006038 413 219 500 244
006038 350 197 425 245
006041 377 25 466 145
006043 90 1 186 51
006043 243 1 294 55
006043 265 1 370 108
006071 286 24 400 81
006071 366 23 426 107
006073 40 58 182 301
006073 1 1 185 159
006073 253 110 331 156
006073 400 1 500 218
006073 343 118 472 234
006095 162 79 222 121
006095 137 128 178 192
006095 432 160 477 231
006103 314 319 333 324
006103 368 272 422 322
006103 452 169 500 260
006103 16 293 44 305
006103 426 282 468 320
006103 416 244 481 280
006103 51 271 104 306
006103 334 318 354 324
006103 31 341 46 358
006103 364 202 420 214
006103 230 223 253 260
006104 229 104 270 151
006117 168 118 307 296
006128 24 198 60 235
006128 442 165 500 188
006128 465 183 500 208
006128 14 204 25 231
006128 136 238 159 267
006128 430 204 477 233
006130 401 83 460 134
006133 11 89 59 124
006140 86 75 194 141
006148 101 192 208 243
006148 96 231 164 269
006148 78 87 239 244
006150 45 147 101 188
006151 281 158 334 223
006156 1 91 121 375
006156 1 1 230 195
006156 249 140 428 375
006156 383 28 500 375
006156 11 128 54 226
006156 288 161 368 188
006156 112 1 500 375
006158 1 79 115 228
006161 314 67 364 117
006163 157 84 223 194
006171 88 1 220 152
006172 267 30 323 142
006175 208 49 309 234
006176 167 1 485 194
006177 122 206 152 233
006177 126 191 146 220
006177 363 242 409 267
006179 182 71 248 158
006179 240 6 424 104
006179 198 8 336 195
006180 1 68 150 210
006185 306 94 386 181
006187 119 21 288 154
006198 104 85 191 144
006209 156 281 200 321
006209 36 235 174 322
006209 418 177 485 215
006209 266 202 352 254
006210 278 185 365 211
006210 319 144 336 155
006210 198 133 366 224
006210 379 136 424 183
006210 280 202 402 248
006210 298 220 315 228
006210 391 99 422 135
006210 252 189 298 251
006221 16 199 189 346
006221 87 163 263 262
006221 257 251 286 276
006221 163 324 229 375
006221 84 219 164 289
006221 15 240 93 302
006221 201 346 236 371
006225 166 5 219 38
006229 339 11 437 139
006233 231 71 287 135
006233 68 175 168 270
006235 199 277 218 299
006235 210 251 324 279
006235 36 241 90 268
006235 432 256 476 283
006235 10 241 162 298
006236 93 23 161 198
006238 68 21 160 162
006240 131 20 332 279
006243 204 66 246 106
006259 78 105 122 143
006272 75 289 137 364
006272 82 243 152 299
006272 85 246 102 279
006276 176 54 228 127
006282 168 109 235 180
006284 1 1 271 84
006284 196 58 310 212
006284 272 108 310 154
006284 254 49 432 128
006285 270 81 320 112
006286 218 58 342 206
006289 333 159 412 252
006296 333 1 500 134
006300 128 86 193 115
006320 90 136 123 156
006320 29 176 81 212
006320 424 113 477 165
006320 452 101 476 124
006320 66 126 115 170
006339 97 259 145 286
006339 77 143 110 170
006339 314 167 365 225
006341 205 112 275 224
006341 141 368 254 440
006341 49 460 184 500
006344 399 131 427 159
006344 381 120 441 153
006346 266 187 309 254
006351 205 1 296 148
006352 62 55 148 148
006355 203 1 300 57
006355 231 24 269 71
006369 335 94 407 148
006369 423 94 500 126
006369 395 142 438 197
006369 272 94 296 114
006369 58 306 353 333
006369 289 111 350 145
006369 401 50 433 80
006369 306 36 336 96
006381 32 208 92 269
006387 202 134 252 162
006387 198 134 253 224
006387 195 97 225 158
006391 167 115 287 188
006392 116 13 172 53
006392 109 18 189 112
006392 185 96 234 155
006392 88 61 122 100
006395 142 124 228 200
006398 329 47 472 148
006409 393 41 500 190
006427 75 1 243 191
006428 22 240 60 311
006433 213 57 262 120
006440 273 117 295 147
006442 59 44 169 188
006444 162 138 363 245
006444 225 67 360 170
006444 170 158 239 217
006444 414 30 469 58
006445 238 101 283 149
006445 235 138 345 193
006450 302 47 395 134
006450 295 266 387 322
006455 119 1 209 61
006455 115 65 149 87
006455 124 22 161 88
006455 9 1 150 67
006459 431 128 500 162
006463 69 1 340 209
006465 142 127 236 191
006465 331 296 462 349
006475 128 387 160 420
006475 160 69 199 111
006476 290 115 341 171
006476 215 110 370 186
006482 105 86 196 257
006483 147 1 380 180
006486 224 81 294 143
006488 383 67 462 172
006488 248 142 273 167
006488 373 97 401 153
006492 149 1 500 167
006497 338 49 500 161
006497 159 95 189 120
006497 280 69 422 136
006497 442 88 500 140
006497 32 347 70 370
006503 256 52 338 159
006506 320 109 390 155
006519 305 87 427 205
006529 1 11 280 375
006532 247 130 303 160
006532 316 172 385 209
006532 107 169 142 195
006532 97 135 254 180
006532 282 136 324 154
006532 326 147 383 165
006532 259 216 306 230
006532 359 205 385 220
006532 300 193 327 211
006532 307 235 338 272
006532 204 151 303 203
006536 26 98 334 500
006542 142 82 179 100
006542 123 85 154 107
006542 168 86 196 107
006550 451 264 480 296
006550 344 168 410 258
006550 267 100 379 183
006551 381 81 470 138
006551 140 117 183 155
006560 248 1 500 300
006572 283 37 315 97
006572 109 56 273 132
006576 171 1 375 165
006578 165 52 248 150
006583 97 108 178 178
006584 190 76 263 118
006585 247 275 275 285
006585 448 279 484 285
006585 202 102 243 118
006585 229 69 310 145
006587 216 1 335 100
006588 78 33 183 90
006588 128 246 148 274
006588 178 111 197 132
006588 146 84 220 127
006588 405 129 443 174
006588 164 54 189 76
006588 132 168 213 223
006588 1 318 15 333
006588 176 61 381 138
006588 1 53 290 195
006599 401 1 458 35
006602 221 338 336 425
006602 117 377 147 430
006602 176 436 216 462
006602 116 124 169 174
006609 74 23 250 277
006610 380 27 426 61
006611 144 165 200 292
006611 144 137 332 320
006612 85 462 104 472
006612 166 206 263 301
006612 208 365 228 412
006612 74 208 113 250
006617 232 35 261 62
006617 245 37 286 69
006618 297 202 336 220
006618 350 51 387 63
006618 247 141 362 181
006618 258 174 349 201
006618 223 74 273 102
006618 474 53 500 62
006618 48 17 196 58
006618 226 96 247 128
006618 231 84 344 141
006618 187 56 232 74
006618 262 163 327 186
006618 262 188 335 221
006618 158 158 198 220
006618 96 16 152 42
006618 105 240 215 288
006618 326 214 386 266
006621 208 177 263 232
006621 441 45 500 133
006621 165 205 254 259
006621 10 137 26 163
006621 112 119 222 264
006625 49 150 169 280
006625 45 159 102 200
006625 138 155 168 188
006625 129 180 182 210
006625 101 165 143 214
006626 222 94 347 190
006631 282 57 500 178
006637 117 118 149 164
006645 66 97 142 241
006647 348 29 402 89
006648 1 1 444 143
006658 328 120 421 183
006661 78 140 125 216
006661 112 145 165 185
006664 18 61 141 135
006664 145 79 276 111
006664 1 173 79 260
006664 11 165 56 200
006664 1 128 102 198
006664 201 78 298 161
006666 1 65 183 335
006667 1 130 301 375
006667 204 119 322 312
006667 313 239 375 276
006667 1 222 132 375
006667 1 263 83 330
006668 104 53 137 77
006668 22 297 39 320
006668 240 116 381 191
006668 38 106 136 270
006670 436 314 497 390
006670 464 338 492 368
006670 402 269 500 454
006670 457 366 492 387
006677 269 234 330 300
006682 115 1 378 229
006690 220 122 284 185
006695 298 159 362 223
006696 94 74 150 150
006697 85 47 222 214
006698 1 1 295 375
006699 112 259 269 299
006699 65 149 137 272
006699 1 1 313 276
006703 68 1 208 274
006707 254 12 353 123
006709 102 125 157 199
006714 42 247 375 487
006718 48 67 77 97
006718 1 66 59 136
006718 315 119 376 169
006718 89 118 127 159
006718 39 153 119 252
006718 49 156 69 177
006722 115 103 180 138
006727 289 112 354 175
006731 159 1 407 180
006735 1 1 179 260
006735 134 146 232 188
006735 282 88 425 411
006735 180 333 220 398
006735 267 1 373 44
006735 69 90 134 183
006738 202 194 243 226
006738 216 141 251 192
006739 191 1 349 112
006748 165 284 212 393
006748 245 191 332 247
006748 174 295 210 329
006753 160 40 246 146
006762 139 198 217 253
006762 107 132 237 215
006762 113 190 176 223
006762 75 231 185 318
006766 217 119 229 136
006766 84 291 92 306
006766 427 303 500 356
006766 249 171 281 203
006766 154 171 183 194
006766 156 259 190 286
006768 116 1 234 135
006768 119 80 199 158
006772 260 37 367 212
006777 140 117 182 181
006782 55 95 200 255
006783 38 272 55 327
006783 176 1 229 96
006784 253 46 340 79
006786 189 1 371 94
006789 126 34 149 70
006789 54 159 117 256
006789 112 82 160 144
006789 71 34 146 69
006797 264 51 337 167
006800 287 189 373 271
006800 299 189 324 215
006802 329 89 388 124
006803 331 311 357 354
006803 118 437 155 454
006803 329 307 390 370
006803 371 304 394 352
006803 161 372 191 425
006803 206 230 220 251
006803 282 297 346 372
006803 319 317 340 344
006808 122 62 205 153
006810 334 7 500 152
006821 261 152 357 209
006821 1 1 81 177
006821 203 158 265 199
006821 271 189 324 222
006821 1 178 51 293
006821 229 143 266 157
006821 20 178 74 227
006821 113 91 203 158
006821 328 192 382 211
006824 178 1 257 76
006833 156 38 236 114
006835 210 1 423 366
006836 1 1 272 105
006838 280 45 449 239
006840 163 1 374 209
006841 35 90 58 115
006841 356 100 419 149
006841 138 163 169 190
006841 139 134 188 193
006841 79 117 97 163
006841 356 64 454 212
006841 140 137 162 160
006841 448 126 500 212
006841 182 189 240 216
006847 176 117 237 159
006847 281 120 336 174
006850 93 1 283 110
006855 52 1 116 39
006855 41 128 66 160
006855 28 70 88 103
006858 249 45 287 90
006862 1 101 192 188
006864 366 1 500 215
006866 286 41 353 77
006868 261 182 292 213
006874 110 180 131 206
006874 206 319 239 363
006876 289 1 422 117
006880 57 166 119 234
006887 90 109 143 171
006896 17 134 77 180
006903 447 1 500 70
006903 20 1 187 167
006908 143 57 233 164
006910 1 46 88 200
006911 204 72 257 114
006912 307 192 374 225
006912 112 158 159 183
006912 1 229 42 262
006912 212 112 262 138
006912 200 123 228 138
006919 323 1 387 90
006924 1 1 244 187
006932 254 58 278 89
006932 244 52 280 125
006934 1 1 323 200
006939 219 35 434 375
006939 1 1 160 225
006943 16 115 103 179
006945 84 162 170 236
006945 1 1 267 254
006945 182 169 266 293
006948 246 1 500 254
006950 147 195 189 222
006950 108 188 193 261
006950 153 203 217 255
006950 130 282 175 341
006956 203 1 500 203
006958 146 339 226 401
006959 209 1 500 194
006963 194 114 320 199
006963 253 51 500 205
006963 1 3 93 93
006965 235 196 295 259
006965 208 202 398 375
006968 105 54 155 99
006981 201 89 240 121
006983 221 102 259 135
006987 332 17 412 106
006988 22 101 174 159
006989 1 1 188 375
006990 335 142 374 167
006990 425 188 465 201
006990 328 142 374 225
006990 334 152 353 183
006990 265 187 333 221
007004 107 205 140 245
007004 208 186 222 209
007004 313 209 377 233
007004 99 173 165 220
007004 114 205 132 220
007004 9 204 132 272
007007 122 130 256 185
007016 202 1 323 143
007020 81 194 129 261
007020 63 177 130 216
007020 96 430 193 480
007020 57 214 201 312
007023 1 35 250 351
007031 262 123 326 171
007035 281 45 332 87
007036 123 185 193 263
007040 224 154 326 204
007045 160 160 203 201
007046 116 113 183 218
007048 147 14 206 61
007049 1 1 62 39
007052 125 165 145 183
007052 107 149 124 179
007052 63 145 127 199
007052 131 160 225 211
007052 116 150 172 198
007054 1 1 375 146
007059 229 78 266 106
007059 253 142 362 195
007059 145 214 174 243
007059 349 161 385 203
007073 11 109 104 187
007073 82 259 163 304
007073 416 260 467 324
007073 394 292 454 318
007073 268 32 343 89
007073 143 71 188 109
007073 1 1 141 101
007073 206 176 256 221
007073 149 185 264 276
007079 110 1 248 178
007080 197 1 443 208
007093 143 159 254 221
007093 74 78 220 230
007108 63 137 116 199
007108 437 211 500 262
007108 259 168 327 242
007108 193 124 246 144
007108 329 185 363 219
007108 180 140 312 223
007108 158 123 201 150
007108 375 132 500 252
007108 451 155 500 187
007108 124 272 176 334
007108 14 105 117 184
007108 1 94 52 160
007108 90 97 139 204
007108 297 168 343 226
007109 83 155 229 332
007114 244 19 418 144
007117 152 128 302 229
007121 1 83 127 311
007122 45 1 319 293
007128 191 1 375 185
007129 274 1 402 138
007138 186 52 238 116
007139 86 213 142 257
007139 372 196 500 271
007139 235 217 289 234
007139 365 230 430 265
007139 85 207 129 220
007140 246 65 295 92
007140 114 178 171 239
007140 34 118 64 168
007147 161 166 201 238
007148 86 4 307 225
007150 156 1 500 161
007153 323 103 398 171
007153 72 121 113 178
007153 73 110 93 145
007153 283 280 322 308
007153 247 199 281 248
007154 106 33 214 163
007159 43 155 58 171
007159 1 156 58 196
007159 277 223 299 250
007159 25 132 76 241
007163 197 145 258 173
007167 319 129 371 163
007167 146 114 301 177
007172 252 104 306 151
007182 197 59 330 181
007184 35 279 212 384
007187 248 98 290 147
007189 179 247 413 375
007189 292 1 327 14
007189 235 239 316 284
007189 277 218 319 273
007189 305 229 321 256
007189 327 276 384 330
007200 144 62 193 100
007200 112 76 160 124
007200 307 1 465 121
007208 66 104 277 196
007213 123 47 223 215
007214 98 119 234 200
007216 253 282 307 334
007216 220 247 267 323
007216 219 297 248 346
007216 355 477 375 500
007216 238 247 289 395
007216 244 264 267 304
007216 219 381 262 405
007216 1 85 282 406
007216 200 284 241 320
007216 249 241 375 311
007227 120 35 203 108
007234 159 16 213 52
007234 138 26 184 45
007236 1 1 215 188
007236 193 153 320 195
007236 195 39 325 71
007243 99 209 256 366
007243 112 312 267 375
007243 67 117 186 267
007244 104 263 163 300
007256 123 89 144 115
007256 361 211 415 274
007256 123 91 215 172
007256 86 75 146 131
007260 218 73 272 123
007261 293 134 377 227
007266 157 11 327 232
007270 135 191 190 228
007270 266 206 362 268
007271 53 232 94 265
007271 399 156 433 179
007271 1 133 198 278
007271 55 194 104 243
007276 473 294 500 314
007276 194 131 354 196
007276 338 143 399 230
007276 344 248 406 316
007284 182 88 216 107
007284 133 87 285 134
007284 119 110 230 146
007292 232 335 271 366
007292 309 249 376 310
007292 384 99 421 113
007292 49 230 70 250
007292 85 248 116 276
007292 126 318 167 344
007292 415 241 500 298
007292 47 247 78 273
007296 275 225 368 373
007298 274 79 335 168
007298 301 134 329 181
007305 409 312 429 331
007305 455 155 500 170
007305 1 186 21 193
007305 154 200 234 232
007305 224 185 254 189
007305 431 103 500 119
007305 147 221 260 259
007305 93 202 445 331
007305 135 137 187 192
